ErrorCode,ErrorColumn,ErrorMessage,SFAccountID,SFOrderID,SageSalesOrderNumber
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6HVAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6HcAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ePiAAJ,8014x000000Z6HYAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6HaAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6HjAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5f5JAAR,8014x000000Z6HpAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ePiAAJ,8014x000000Z6HsAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6I1AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6I2AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6I3AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6IBAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5eHsAAJ,8014x000000Z6LDAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6LFAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5eHpAAJ,8014x000000Z6LGAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eOeAAJ,8014x000000Z6LPAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eOeAAJ,8014x000000Z6LRAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5eHoAAJ,8014x000000Z6LTAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6LhAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6LmAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5h5TAAR,8014x000000Z6LoAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6LxAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6LzAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5eesAAB,8014x000000Z6M6AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ePiAAJ,8014x000000Z6MAAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ePiAAJ,8014x000000Z6MCAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5f5DAAR,8014x000000Z6MFAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6MKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6MLAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6MQAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6MOAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eOeAAJ,8014x000000Z6MRAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eNaAAJ,8014x000000Z6MWAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5efJAAR,8014x000000Z6MaAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5fOgAAJ,8014x000000Z6McAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6MdAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6MgAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5hJMAAZ,8014x000000Z6MhAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ePzAAJ,8014x000000Z6MkAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6MmAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eNaAAJ,8014x000000Z6MoAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5f4rAAB,8014x000000Z6MpAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6MuAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6MvAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5hcZAAR,8014x000000Z6MwAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5eI0AAJ,8014x000000Z6MzAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5ef1AAB,8014x000000Z6N1AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6N2AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eb6AAB,8014x000000Z6NDAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eadAAB,8014x000000Z6NGAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5fd5AAB,8014x000000Z6NJAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5ef7AAB,8014x000000Z6NKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NLAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5ef6AAB,8014x000000Z6NNAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NOAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6NSAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NUAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NVAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NWAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5ef3AAB,8014x000000Z6NYAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5ef4AAB,8014x000000Z6NZAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5hKkAAJ,8014x000000Z6NaAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5ef5AAB,8014x000000Z6NbAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5hKXAAZ,8014x000000Z6NcAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5geNAAR,8014x000000Z6NeAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5eNaAAJ,8014x000000Z6NfAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PMAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PNAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6POAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PQAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PRAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PSAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PTAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PUAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PVAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PWAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PXAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PYAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PZAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PaAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PbAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PcAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PdAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PeAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PfAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PgAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PhAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PiAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PjAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NhAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NiAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NjAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NkAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NlAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NnAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NoAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6NpAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PDAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PEAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PFAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PGAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PHAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PIAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PJAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PLAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5eetAAB,8014x000000Z6PkAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PlAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5eesAAB,8014x000000Z6PmAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5h5TAAR,8014x000000Z6PoAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PpAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6PsAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PwAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEX:ShipVia__c --,0014x00000L5eeqAAB,8014x000000Z6Q0AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6PxAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6Q3AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6Q4AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6QAAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6QBAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5fOgAAJ,8014x000000Z6QDAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5hIAAAZ,8014x000000Z6QEAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5f56AAB,8014x000000Z6QHAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5efJAAR,8014x000000Z6QIAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6QJAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6QKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6QLAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6QNAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6QMAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6QOAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5f4yAAB,8014x000000Z6QQAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ff7AAB,8014x000000Z6QRAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5g1EAAR,8014x000000Z6QTAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6QUAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6QVAA0,
